agg_trade_id,price,quantity,first_trade_id,last_trade_id,transact_time,is_buyer_maker
1862420,68893.2,0.007,2719164,2719164,1774596227314,true
1862421,68905.3,0.001,2719165,2719165,1774596228662,false
1862422,68905.5,0.009,2719166,2719166,1774596228662,false
1862423,68903.8,0.044,2719167,2719167,1774596230059,false
1862424,68903.8,0.026,2719168,2719168,1774596230695,false
1862425,68910.1,0.005,2719169,2719169,1774596230695,false
1862426,68912.1,0.005,2719170,2719170,1774596230695,false
1862427,68912.2,0.006,2719171,2719172,1774596230695,false
1862428,68916.5,0.217,2719173,2719173,1774596230695,false
1862429,68919.1,0.001,2719174,2719174,1774596230695,false
1862430,68922.0,0.04,2719175,2719175,1774596230695,false
1862431,68902.3,0.056,2719176,2719176,1774596231417,false
1862432,68896.2,0.004,2719177,2719177,1774596232769,true
1862433,68900.4,0.002,2719178,2719178,1774596234112,false
1862434,68911.1,0.008,2719179,2719179,1774596235462,false
1862435,68904.4,0.07,2719180,2719180,1774596236622,false
1862436,68912.2,0.001,2719181,2719181,1774596236622,false
1862437,68919.1,0.001,2719182,2719182,1774596236622,false
1862438,68922.3,0.059,2719183,2719183,1774596236622,false
1862439,68922.4,0.069,2719184,2719184,1774596236622,false
1862440,68899.7,0.015,2719185,2719186,1774596236798,true
1862441,68897.9,0.001,2719187,2719187,1774596236798,true
1862442,68896.0,0.009,2719188,2719189,1774596238174,true
1862443,68895.9,0.028,2719190,2719190,1774596238174,true
1862444,68895.9,0.025,2719191,2719191,1774596239528,true
1862445,68895.9,0.017,2719192,2719192,1774596240896,true
1862446,68895.2,0.021,2719193,2719194,1774596240896,true
1862447,68899.4,0.015,2719195,2719195,1774596242261,true
1862448,68898.0,0.01,2719196,2719196,1774596242488,true
1862449,68896.3,0.013,2719197,2719197,1774596243838,true
1862450,68904.8,0.012,2719198,2719198,1774596245205,true
1862451,68898.7,0.006,2719199,2719199,1774596246542,false
1862452,68903.1,0.002,2719200,2719200,1774596247885,false
1862453,68903.1,0.032,2719201,2719201,1774596249236,false
1862454,68896.6,0.001,2719202,2719202,1774596250595,false
1862455,68894.1,0.001,2719203,2719203,1774596251977,true
1862456,68894.1,0.006,2719204,2719204,1774596253325,true
1862457,68900.0,0.046,2719205,2719205,1774596254667,false
1862458,68900.0,0.005,2719206,2719206,1774596256005,false
1862459,68899.6,0.029,2719207,2719207,1774596257349,false
1862460,68905.2,0.001,2719208,2719208,1774596264821,false
1862461,68905.3,0.001,2719209,2719209,1774596264821,false
1862462,68905.8,0.07,2719210,2719210,1774596264821,false
1862463,68912.2,0.001,2719211,2719211,1774596264821,false
1862464,68919.1,0.001,2719212,2719212,1774596264821,false
1862465,68919.4,0.032,2719213,2719213,1774596264821,false
1862466,68919.5,0.194,2719214,2719214,1774596264821,false
1862467,68900.7,0.07,2719215,2719215,1774596270406,false
1862468,68910.2,0.02,2719216,2719216,1774596270406,false
1862469,68912.2,0.001,2719217,2719217,1774596270406,false
1862470,68919.1,0.001,2719218,2719218,1774596270406,false
1862471,68920.1,0.008,2719219,2719219,1774596270406,false
1862472,68902.5,0.07,2719220,2719220,1774596274932,false
1862473,68912.2,0.001,2719221,2719221,1774596274932,false
1862474,68917.5,0.022,2719222,2719222,1774596274932,false
1862475,68917.6,0.007,2719223,2719223,1774596274932,false
1862476,68902.5,0.07,2719224,2719224,1774596282730,false
1862477,68912.2,0.001,2719225,2719225,1774596282730,false
1862478,68917.1,0.011,2719226,2719226,1774596282730,false
1862479,68917.2,0.018,2719227,2719227,1774596282730,false
1862480,68903.8,0.07,2719228,2719228,1774596286900,false
1862481,68912.2,0.001,2719229,2719229,1774596286900,false
1862482,68917.2,0.029,2719230,2719230,1774596286900,false
1862483,68903.8,0.07,2719231,2719231,1774596290468,false
1862484,68912.2,0.001,2719232,2719232,1774596290468,false
1862485,68917.4,0.029,2719233,2719233,1774596290468,false
1862486,68914.5,0.015,2719234,2719235,1774596329931,false
1862487,68914.6,0.07,2719236,2719236,1774596329931,false
1862488,68920.1,0.014,2719237,2719237,1774596329931,false
1862489,68926.0,0.001,2719238,2719238,1774596329931,false
1862490,68923.3,0.07,2719239,2719239,1774596337452,false
1862491,68926.0,0.001,2719240,2719240,1774596337452,false
1862492,68932.9,0.001,2719241,2719241,1774596337452,false
1862493,68935.6,0.028,2719242,2719242,1774596337452,false
1862494,68926.0,0.001,2719243,2719243,1774596344572,false
1862495,68932.9,0.001,2719244,2719244,1774596344572,false
1862496,68939.0,0.043,2719245,2719245,1774596344572,false
1862497,68939.1,0.055,2719246,2719246,1774596344572,false
1862498,68922.8,0.001,2719247,2719247,1774596365214,true
1862499,68901.2,0.07,2719248,2719248,1774596422098,true
1862500,68957.6,0.07,2719249,2719249,1774596530785,true
1862501,68950.5,0.035,2719250,2719250,1774596530786,true
1862502,68950.4,0.001,2719251,2719251,1774596530786,true
1862503,68955.3,0.003,2719252,2719252,1774596544596,false
1862504,68937.0,0.005,2719253,2719253,1774596565165,true
1862505,68936.6,0.001,2719254,2719254,1774596565165,true
1862506,68934.7,0.013,2719255,2719255,1774596565165,true
1862507,68934.6,0.001,2719256,2719256,1774596565165,true
1862508,68957.3,0.001,2719257,2719257,1774596614949,true
1862509,68952.8,0.009,2719258,2719258,1774596614949,true
1862510,68963.3,0.001,2719259,2719259,1774596626525,true
1862511,68953.5,0.004,2719260,2719260,1774596672786,true
1862512,68949.8,0.005,2719261,2719261,1774596684793,true
1862513,68949.8,0.005,2719262,2719262,1774596685585,true
1862514,68946.7,0.059,2719263,2719263,1774596691677,true
1862515,68946.7,0.032,2719264,2719264,1774596698601,true
1862516,68940.0,0.004,2719265,2719266,1774596698682,true
1862517,68921.5,0.005,2719267,2719267,1774596710457,true
1862518,68939.8,0.001,2719268,2719268,1774596715427,false
1862519,68943.4,0.07,2719269,2719269,1774596715427,false
1862520,68946.7,0.001,2719270,2719270,1774596715427,false
1862521,68953.6,0.001,2719271,2719271,1774596715427,false
1862522,68954.1,0.001,2719272,2719272,1774596715427,false
1862523,68960.5,0.001,2719273,2719273,1774596715427,false
1862524,68963.6,0.059,2719274,2719274,1774596715427,false
1862525,68967.4,0.001,2719275,2719275,1774596715427,false
1862526,68972.1,0.059,2719276,2719276,1774596715427,false
1862527,68972.8,0.008,2719277,2719277,1774596715427,false
1862528,68956.9,0.054,2719278,2719278,1774596725396,true
1862529,68843.5,0.001,2719279,2719279,1774596824877,true
1862530,68831.6,0.006,2719280,2719280,1774596826507,false
1862531,68822.1,0.034,2719281,2719281,1774596845873,true
1862532,68821.8,0.005,2719282,2719282,1774596845873,true
1862533,68821.6,0.005,2719283,2719283,1774596845873,true
1862534,68785.0,0.001,2719284,2719284,1774596856791,true
1862535,68769.3,0.003,2719285,2719285,1774596872752,true
1862536,68785.4,0.005,2719286,2719286,1774596876095,false
1862537,68785.8,0.005,2719287,2719287,1774596876095,false
1862538,68794.9,0.001,2719288,2719288,1774596876095,false
1862539,68801.8,0.001,2719289,2719289,1774596876095,false
1862540,68808.7,0.001,2719290,2719290,1774596876095,false
1862541,68812.7,0.009,2719291,2719291,1774596876095,false
1862542,68812.8,0.059,2719292,2719292,1774596876095,false
1862543,68815.6,0.001,2719293,2719293,1774596876095,false
1862544,68817.3,0.001,2719294,2719294,1774596876095,false
1862545,68821.0,0.024,2719295,2719296,1774596876095,false
1862546,68821.1,0.059,2719297,2719297,1774596876095,false
1862547,68822.5,0.001,2719298,2719298,1774596876095,false
1862548,68829.4,0.001,2719299,2719299,1774596876095,false
1862549,68830.8,0.032,2719300,2719300,1774596876095,false
1862550,68792.6,0.001,2719301,2719301,1774596894818,false
1862551,68764.3,0.009,2719302,2719303,1774596923611,false
1862552,68764.4,0.028,2719304,2719304,1774596923611,false
1862553,68759.5,0.07,2719305,2719305,1774596951468,true
1862554,68758.9,0.07,2719306,2719306,1774596952724,true
1862555,68758.8,0.07,2719307,2719307,1774596953965,true
1862556,68750.8,0.035,2719308,2719308,1774596953965,true
1862557,68763.3,0.07,2719309,2719309,1774596957680,true
1862558,68763.3,0.07,2719310,2719310,1774596957949,true
1862559,68765.0,0.001,2719311,2719311,1774596961361,true
1862560,68763.3,0.07,2719312,2719312,1774596961361,true
1862561,68760.5,0.07,2719313,2719313,1774596968209,true
1862562,68760.5,0.14,2719314,2719315,1774596968320,true
1862563,68760.5,0.14,2719316,2719318,1774596969205,true
1862564,68760.3,0.021,2719319,2719319,1774596971993,true
1862565,68765.5,0.02,2719320,2719321,1774596976091,false
1862566,68755.7,0.07,2719322,2719324,1774596978317,true
1862567,68755.7,0.03,2719325,2719326,1774596978488,true
1862568,68755.6,0.013,2719327,2719328,1774596981965,true
1862569,68760.9,0.008,2719329,2719330,1774596982580,false
1862570,68755.7,0.003,2719331,2719331,1774596983658,true
1862571,68751.7,0.014,2719332,2719332,1774597016204,true
1862572,68751.6,0.07,2719333,2719333,1774597016204,true
1862573,68762.7,0.001,2719334,2719334,1774597020278,true
1862574,68762.8,0.001,2719335,2719335,1774597021176,true
1862575,68762.0,0.07,2719336,2719336,1774597025261,true
1862576,68760.7,0.07,2719337,2719337,1774597026273,true
1862577,68754.0,0.07,2719338,2719338,1774597046427,true
1862578,68753.0,0.07,2719339,2719339,1774597056270,true
1862579,68748.5,0.07,2719340,2719340,1774597064533,true
1862580,68729.9,0.07,2719341,2719341,1774597065198,true
1862581,68722.9,0.07,2719342,2719342,1774597072908,true
1862582,68722.9,0.07,2719343,2719343,1774597073525,true
1862583,68728.7,0.031,2719344,2719344,1774597077525,true
1862584,68728.7,0.039,2719345,2719345,1774597080973,true
1862585,68746.4,0.07,2719346,2719346,1774597083178,true
1862586,68734.1,0.07,2719347,2719347,1774597091748,true
1862587,68736.2,0.07,2719348,2719348,1774597107269,true
1862588,68736.0,0.07,2719349,2719349,1774597107373,true
1862589,68736.0,0.051,2719350,2719350,1774597107474,true
1862590,68735.6,0.015,2719351,2719351,1774597109193,true
1862591,68735.6,0.061,2719352,2719352,1774597112589,true
1862592,68725.8,0.023,2719353,2719353,1774597118520,true
1862593,68715.9,0.07,2719354,2719354,1774597124154,true
1862594,68716.0,0.07,2719355,2719355,1774597124887,true
1862595,68718.9,0.07,2719356,2719356,1774597129337,false
1862596,68725.9,0.001,2719357,2719357,1774597129337,false
1862597,68732.8,0.001,2719358,2719358,1774597129337,false
1862598,68739.7,0.001,2719359,2719359,1774597129337,false
1862599,68744.7,0.028,2719360,2719360,1774597129337,false
1862600,68724.3,0.026,2719361,2719361,1774597170023,true
1862601,68724.2,0.046,2719362,2719362,1774597171170,true
1862602,68707.6,0.07,2719363,2719363,1774597175726,true
1862603,68711.9,0.07,2719364,2719364,1774597179427,true
1862604,68706.9,0.07,2719365,2719365,1774597197635,true
1862605,68707.0,0.07,2719366,2719366,1774597200414,true
1862606,68706.7,0.07,2719367,2719367,1774597201769,true
1862607,68706.7,0.025,2719368,2719368,1774597204199,true
1862608,68701.2,0.002,2719369,2719369,1774597210349,true
1862609,68701.8,0.07,2719370,2719370,1774597213337,true
1862610,68701.8,0.07,2719371,2719371,1774597215164,true
1862611,68710.3,0.07,2719372,2719372,1774597218729,true
1862612,68710.3,0.07,2719373,2719373,1774597221431,true
1862613,68710.0,0.032,2719374,2719374,1774597223298,true
1862614,68670.8,0.027,2719375,2719376,1774597225431,true
1862615,68669.4,0.004,2719377,2719377,1774597225431,true
1862616,68661.0,0.002,2719378,2719378,1774597225435,true
1862617,68670.8,0.003,2719379,2719379,1774597225439,true
1862618,68656.4,0.023,2719380,2719380,1774597225448,true
1862619,68633.0,0.001,2719381,2719381,1774597225455,true
1862620,68628.2,0.001,2719382,2719382,1774597225476,true
1862621,68613.7,0.002,2719383,2719383,1774597225476,true
1862622,68619.3,0.005,2719384,2719384,1774597225543,true
1862623,68601.0,0.002,2719385,2719385,1774597225577,true
1862624,68682.6,0.07,2719386,2719387,1774597225773,true
1862625,68649.6,0.07,2719388,2719388,1774597226248,true
1862626,68654.4,0.018,2719389,2719390,1774597226517,true
1862627,68654.4,0.052,2719391,2719394,1774597226636,true
1862628,68644.8,0.088,2719395,2719395,1774597233644,true
1862629,68644.6,0.088,2719396,2719396,1774597234329,true
1862630,68642.8,0.088,2719397,2719399,1774597234471,true
1862631,68640.6,0.077,2719400,2719403,1774597234636,true
1862632,68625.7,0.02,2719404,2719404,1774597234820,true
1862633,68641.4,0.016,2719405,2719405,1774597237318,true
1862634,68641.4,0.016,2719406,2719406,1774597237423,true
1862635,68626.2,0.011,2719407,2719407,1774597239225,true
1862636,68636.2,0.001,2719408,2719408,1774597245117,false
1862637,68643.1,0.001,2719409,2719409,1774597245604,false
1862638,68641.6,0.088,2719410,2719410,1774597248957,true
1862639,68645.3,0.088,2719411,2719411,1774597251260,true
1862640,68676.8,0.07,2719412,2719412,1774597360991,true
1862641,68676.6,0.07,2719413,2719413,1774597366077,true
1862642,68678.6,0.009,2719414,2719414,1774597435098,true
1862643,68668.1,0.07,2719415,2719415,1774597454998,true
1862644,68667.8,0.07,2719416,2719416,1774597459184,true
1862645,68667.6,0.068,2719417,2719417,1774597461879,true
1862646,68668.3,0.07,2719418,2719418,1774597464416,true
1862647,68667.1,0.07,2719419,2719419,1774597473400,true
1862648,68667.1,0.001,2719420,2719420,1774597482979,true
1862649,68667.0,0.07,2719421,2719421,1774597482979,true
1862650,68666.7,0.051,2719422,2719422,1774597484353,true
1862651,68666.7,0.07,2719423,2719423,1774597488112,true
1862652,68666.7,0.07,2719424,2719424,1774597491813,true
1862653,68666.7,0.044,2719425,2719425,1774597493362,true
1862654,68672.0,0.001,2719426,2719426,1774597500757,false
1862655,68665.9,0.07,2719427,2719427,1774597502278,true
1862656,68671.4,0.021,2719428,2719428,1774597503952,false
1862657,68674.2,0.02,2719429,2719430,1774597547963,true
1862658,68655.7,0.07,2719431,2719431,1774597548356,true
1862659,68655.7,0.07,2719432,2719432,1774597550797,true
1862660,68657.0,0.068,2719433,2719433,1774597554682,true
1862661,68671.7,0.07,2719434,2719434,1774597576887,true
1862662,68667.6,0.005,2719435,2719435,1774597576887,true
1862663,68667.5,0.006,2719436,2719437,1774597576887,true
1862664,68662.5,0.005,2719438,2719438,1774597576887,true
1862665,68660.6,0.001,2719439,2719439,1774597576887,true
1862666,68653.7,0.001,2719440,2719440,1774597576887,true
1862667,68646.8,0.001,2719441,2719441,1774597576887,true
1862668,68641.2,0.046,2719442,2719442,1774597576887,true
1862669,68671.6,0.07,2719443,2719443,1774597580321,true
1862670,68665.3,0.07,2719444,2719444,1774597651929,true
1862671,68663.3,0.005,2719445,2719445,1774597651929,true
1862672,68663.2,0.005,2719446,2719446,1774597651929,true
1862673,68662.0,0.005,2719447,2719447,1774597651929,true
1862674,68644.2,0.001,2719448,2719448,1774597741274,true
1862675,68644.2,0.015,2719449,2719449,1774597743930,true
1862676,68663.7,0.001,2719450,2719450,1774597781083,false
1862677,68675.6,0.035,2719451,2719451,1774597920015,false
1862678,68678.4,0.005,2719452,2719452,1774597920015,false
1862679,68678.5,0.005,2719453,2719453,1774597920015,false
1862680,68682.5,0.005,2719454,2719454,1774597920015,false
1862681,68684.5,0.002,2719455,2719455,1774597920019,false
1862682,68900.3,0.004,2719456,2719456,1774597920051,false
1862683,68975.5,0.001,2719457,2719457,1774597920051,false
1862684,69000.0,0.01,2719458,2719458,1774597920051,false
1862685,68669.4,0.001,2719459,2719459,1774597920058,true
1862686,69132.0,0.004,2719460,2719460,1774597920059,false
1862687,69200.7,0.08,2719461,2719462,1774597920059,false
1862688,69185.2,0.001,2719463,2719463,1774598023767,false
1862689,69185.2,0.001,2719464,2719464,1774598024064,false
1862690,69185.2,0.001,2719465,2719465,1774598029463,false
1862691,69185.2,0.001,2719466,2719466,1774598030066,false
1862692,68900.3,0.001,2719467,2719467,1774598101480,true
1862693,68900.3,0.003,2719468,2719468,1774598127044,true
1862694,68851.7,0.001,2719469,2719469,1774598127044,true
1862695,68669.4,0.003,2719470,2719470,1774598127044,true
1862696,68621.0,0.002,2719471,2719471,1774598127044,true
1862697,68531.0,0.003,2719472,2719472,1774598127044,true
1862698,68523.2,0.001,2719473,2719473,1774598127044,true
1862699,68500.1,0.005,2719474,2719474,1774598127044,true
1862700,68500.0,0.033,2719475,2719476,1774598127044,true
1862701,68450.1,0.015,2719477,2719477,1774598127044,true
1862702,68450.0,0.045,2719478,2719478,1774598127044,true
1862703,68502.7,0.001,2719479,2719479,1774598148813,true
1862704,68450.0,0.055,2719480,2719480,1774598148813,true
1862705,68439.3,0.004,2719481,2719481,1774598148813,true
1862706,68354.5,0.002,2719482,2719482,1774598148813,true
1862707,68300.0,0.004,2719483,2719484,1774598148813,true
1862708,68271.7,0.002,2719485,2719485,1774598148813,true
1862709,68258.1,0.002,2719486,2719486,1774598148813,true
1862710,68251.7,0.001,2719487,2719487,1774598148813,true
1862711,68210.0,0.004,2719488,2719488,1774598148813,true
1862712,68200.0,0.026,2719489,2719491,1774598148813,true
1862713,68142.9,0.001,2719492,2719492,1774598148813,true
1862714,68100.0,0.003,2719493,2719493,1774598148813,true
1862715,68058.1,0.002,2719494,2719494,1774598148813,true
1862716,68048.0,0.007,2719495,2719495,1774598148813,true
1862717,68000.0,0.193,2719496,2719503,1774598148813,true
1862718,68900.3,0.001,2719504,2719504,1774598148817,false
1862719,68000.0,0.028,2719505,2719507,1774598148817,true
1862720,67981.4,0.004,2719508,2719508,1774598148817,true
1862721,67951.3,0.001,2719509,2719509,1774598148817,true
1862722,67900.0,0.005,2719510,2719510,1774598148817,true
1862723,67857.0,0.162,2719511,2719511,1774598148817,true
1862724,68900.3,0.003,2719512,2719512,1774598148817,false
1862725,69132.0,0.004,2719513,2719513,1774598148817,false
1862726,69185.2,0.069,2719514,2719514,1774598148817,false
1862727,69300.0,0.001,2719515,2719515,1774598148817,false
1862728,69364.4,0.004,2719516,2719516,1774598148817,false
1862729,69393.5,0.131,2719517,2719517,1774598148817,false
1862730,67857.0,0.015,2719518,2719519,1774598148817,true
1862731,68100.5,0.001,2719520,2719520,1774598148820,false
1862732,67857.0,0.007,2719521,2719521,1774598148820,true
1862733,68439.3,0.004,2719522,2719522,1774598148821,false
1862734,68669.4,0.004,2719523,2719524,1774598148821,false
1862735,68714.2,0.001,2719525,2719525,1774598148821,false
1862736,69000.0,0.001,2719526,2719526,1774598148821,false
1862737,69393.5,0.013,2719527,2719527,1774598148821,false
1862738,69428.5,0.001,2719528,2719528,1774598148821,false
1862739,69500.0,0.001,2719529,2719529,1774598148821,false
1862740,69557.0,0.001,2719530,2719530,1774598148821,false
1862741,69597.6,0.004,2719531,2719531,1774598148821,false
1862742,69700.0,0.007,2719532,2719534,1774598148821,false
1862743,69800.0,0.088,2719535,2719536,1774598148821,false
1862744,67857.0,0.008,2719537,2719538,1774598148821,true
1862745,69800.0,0.014,2719539,2719540,1774598148821,false
1862746,67857.0,0.205,2719541,2719543,1774598148821,true
1862747,68210.0,0.004,2719544,2719544,1774598148822,false
1862748,69800.0,0.399,2719545,2719547,1774598148824,false
1862749,69831.7,0.004,2719548,2719548,1774598148825,false
1862750,69850.0,0.136,2719549,2719549,1774598148825,false
1862751,70000.0,0.041,2719550,2719553,1774598148825,false
1862752,70004.6,0.001,2719554,2719554,1774598148825,false
1862753,70066.4,0.004,2719555,2719555,1774598148825,false
1862754,70100.0,0.01,2719556,2719556,1774598148825,false
1862755,70142.8,0.001,2719557,2719557,1774598148825,false
1862756,70300.0,0.103,2719558,2719558,1774598148825,false
1862757,70302.0,0.004,2719559,2719559,1774598148825,false
1862758,70324.1,0.001,2719560,2719560,1774598148825,false
1862759,70400.0,0.001,2719561,2719561,1774598148825,false
1862760,70500.0,0.009,2719562,2719562,1774598148825,false
1862761,70518.9,0.001,2719563,2719563,1774598148825,false
1862762,70538.4,0.004,2719564,2719564,1774598148825,false
1862763,70775.6,0.004,2719565,2719565,1774598148825,false
1862764,70857.1,0.001,2719566,2719566,1774598148825,false
1862765,71013.6,0.004,2719567,2719567,1774598148825,false
1862766,71100.0,0.001,2719568,2719568,1774598148825,false
1862767,71235.8,0.001,2719569,2719569,1774598148825,false
1862768,71252.3,0.004,2719570,2719570,1774598148825,false
1862769,71300.0,0.011,2719571,2719571,1774598148825,false
1862770,71329.0,0.086,2719572,2719572,1774598148825,false
1862771,71333.0,0.4,2719573,2719574,1774598148825,false
1862772,71414.9,0.001,2719575,2719575,1774598148825,false
1862773,71491.9,0.004,2719576,2719576,1774598148825,false
1862774,71500.0,0.002,2719577,2719578,1774598148825,false
1862775,69364.4,0.004,2719579,2719579,1774598148825,true
1862776,69132.0,0.004,2719580,2719580,1774598148825,true
1862777,68900.3,0.004,2719581,2719581,1774598148825,true
1862778,68714.2,0.001,2719582,2719582,1774598148825,true
1862779,68439.3,0.004,2719583,2719583,1774598148825,true
1862780,68300.0,0.001,2719584,2719584,1774598148825,true
1862781,68210.0,0.004,2719585,2719585,1774598148825,true
1862782,68000.0,0.001,2719586,2719586,1774598148825,true
1862783,67857.0,0.053,2719587,2719587,1774598148825,true
1862784,69000.0,0.001,2719588,2719588,1774598148825,true
1862785,67951.3,0.001,2719589,2719589,1774598148825,true
1862786,67857.0,0.008,2719590,2719590,1774598148825,true
1862787,67981.4,0.004,2719591,2719591,1774598148828,true
1862788,67857.0,0.068,2719592,2719597,1774598148828,true
1862789,67855.0,0.004,2719598,2719598,1774598148828,true
1862790,67800.0,0.008,2719599,2719600,1774598148828,true
1862791,67778.0,0.006,2719601,2719601,1774598148828,true
1862792,67753.6,0.004,2719602,2719602,1774598148828,true
1862793,67706.0,0.005,2719603,2719603,1774598148828,true
1862794,67700.0,0.005,2719604,2719604,1774598148828,true
1862795,67662.0,0.128,2719605,2719606,1774598148828,true
1862796,67646.0,0.001,2719607,2719607,1774598148828,true
1862797,67600.0,0.006,2719608,2719610,1774598148828,true
1862798,67578.0,0.004,2719611,2719611,1774598148828,true
1862799,67550.0,0.121,2719612,2719614,1774598148828,true
1862800,67526.5,0.004,2719615,2719615,1774598148828,true
1862801,67500.0,0.012,2719616,2719620,1774598148828,true
1862802,67499.9,0.001,2719621,2719621,1774598148828,true
1862803,68900.3,0.004,2719622,2719622,1774598148828,false
1862804,71500.0,0.004,2719623,2719624,1774598148828,false
1862805,71571.4,0.001,2719625,2719625,1774598148828,false
1862806,71580.0,0.008,2719626,2719626,1774598148828,false
1862807,71700.0,0.006,2719627,2719627,1774598148828,false
1862808,71732.3,0.004,2719628,2719628,1774598148828,false
1862809,71777.0,0.004,2719629,2719629,1774598148828,false
1862810,71800.0,0.008,2719630,2719632,1774598148828,false
1862811,71877.0,0.012,2719633,2719634,1774598148828,false
1862812,71890.0,0.035,2719635,2719635,1774598148828,false
1862813,67488.0,0.44,2719636,2719641,1774598148828,true
1862814,71890.0,0.029,2719642,2719642,1774598148828,false
1862815,67488.0,0.29,2719643,2719647,1774598148828,true
1862816,70142.8,0.001,2719648,2719648,1774598148829,true
1862817,69428.5,0.001,2719649,2719649,1774598148829,true
1862818,69557.0,0.001,2719650,2719650,1774598148830,false
1862819,70400.0,0.001,2719651,2719651,1774598148830,true
1862820,70066.4,0.001,2719652,2719652,1774598148830,true
1862821,71252.3,0.004,2719653,2719653,1774598148830,true
1862822,71013.6,0.004,2719654,2719654,1774598148830,true
1862823,70775.6,0.004,2719655,2719655,1774598148830,true
1862824,70538.4,0.004,2719656,2719656,1774598148830,true
1862825,70302.0,0.004,2719657,2719657,1774598148830,true
1862826,71890.0,0.083,2719658,2719658,1774598148831,false
1862827,71900.0,0.037,2719659,2719662,1774598148831,false
1862828,71950.0,0.002,2719663,2719663,1774598148831,false
1862829,71966.0,0.001,2719664,2719664,1774598148831,false
1862830,71973.5,0.004,2719665,2719665,1774598148831,false
1862831,71986.0,0.001,2719666,2719666,1774598148831,false
1862832,72000.0,0.011,2719667,2719668,1774598148831,false
1862833,70066.4,0.003,2719669,2719670,1774598148831,true
1862834,69831.7,0.004,2719671,2719671,1774598148831,true
1862835,72000.0,0.001,2719672,2719672,1774598148831,false
1862836,69597.6,0.004,2719673,2719673,1774598148831,true
1862837,67488.0,0.143,2719674,2719677,1774598148831,true
1862838,70857.1,0.001,2719678,2719678,1774598148832,true
1862839,67753.6,0.004,2719679,2719679,1774598148832,false
1862840,67488.0,0.001,2719680,2719680,1774598148833,true
1862841,67981.4,0.004,2719681,2719681,1774598148833,false
1862842,68210.0,0.003,2719682,2719684,1774598148833,false
1862843,68300.0,0.001,2719685,2719685,1774598148833,false
1862844,68000.0,0.001,2719686,2719686,1774598148833,true
1862845,67951.3,0.001,2719687,2719687,1774598148833,true
1862846,67488.0,0.014,2719688,2719688,1774598148833,true
1862847,70142.8,0.001,2719689,2719689,1774598148833,false
1862848,67488.0,0.352,2719690,2719694,1774598148833,true
1862849,70857.1,0.001,2719695,2719695,1774598148833,false
1862850,72000.0,0.008,2719696,2719696,1774598148833,false
1862851,67488.0,0.008,2719697,2719697,1774598148834,true
1862852,69364.4,0.004,2719698,2719700,1774598148834,true
1862853,69132.0,0.004,2719701,2719702,1774598148834,true
1862854,68900.3,0.004,2719703,2719703,1774598148834,true
1862855,68439.3,0.004,2719704,2719704,1774598148834,true
1862856,67488.0,0.146,2719705,2719706,1774598148834,true
1862857,69000.0,0.001,2719707,2719707,1774598148836,true
1862858,70400.0,0.001,2719708,2719708,1774598148836,false
1862859,70538.4,0.003,2719709,2719709,1774598148836,false
1862860,68714.2,0.001,2719710,2719710,1774598148838,false
1862861,68900.3,0.001,2719711,2719711,1774598148838,false
1862862,68300.0,0.001,2719712,2719712,1774598148840,true
1862863,68210.0,0.004,2719713,2719714,1774598148840,true
1862864,67981.4,0.004,2719715,2719715,1774598148840,true
1862865,67753.6,0.004,2719716,2719716,1774598148840,true
1862866,67600.0,0.001,2719717,2719717,1774598148840,true
1862867,67526.5,0.004,2719718,2719719,1774598148840,true
1862868,67488.0,0.144,2719720,2719723,1774598148840,true
1862869,68669.4,0.001,2719724,2719724,1774598148841,false
1862870,68000.0,0.001,2719725,2719725,1774598148847,true
1862871,67488.0,0.005,2719726,2719726,1774598150294,true
1862872,67753.6,0.004,2719727,2719727,1774598150514,false
1862873,67981.4,0.003,2719728,2719728,1774598150514,false
1862874,68210.0,0.004,2719729,2719729,1774598150514,false
1862875,68300.0,0.001,2719730,2719730,1774598150514,false
1862876,68439.3,0.004,2719731,2719731,1774598150521,false
1862877,68210.0,0.004,2719732,2719732,1774598151620,true
1862878,67981.4,0.001,2719733,2719733,1774598151620,true
1862879,68439.3,0.004,2719734,2719734,1774598151630,false
1862880,68669.4,0.003,2719735,2719735,1774598151886,false
1862881,68714.2,0.001,2719736,2719736,1774598151886,false
1862882,68900.3,0.003,2719737,2719737,1774598151886,false
1862883,69000.0,0.001,2719738,2719738,1774598151886,false
1862884,69132.0,0.004,2719739,2719739,1774598151886,false
1862885,69364.4,0.004,2719740,2719740,1774598151886,false
1862886,69428.5,0.001,2719741,2719741,1774598151886,false
1862887,69557.0,0.001,2719742,2719742,1774598151886,false
1862888,69597.6,0.004,2719743,2719743,1774598151886,false
1862889,69700.0,0.001,2719744,2719744,1774598151886,false
1862890,69831.7,0.004,2719745,2719745,1774598151886,false
1862891,70066.4,0.002,2719746,2719746,1774598151886,false
1862892,69597.6,0.001,2719747,2719747,1774598156926,true
1862893,69597.6,0.003,2719748,2719748,1774598211372,true
1862894,69500.0,0.001,2719749,2719749,1774598211372,true
1862895,69364.4,0.004,2719750,2719750,1774598211372,true
1862896,69132.0,0.004,2719751,2719751,1774598211372,true
1862897,69000.0,0.001,2719752,2719752,1774598211372,true
1862898,68900.3,0.004,2719753,2719753,1774598211372,true
1862899,68714.2,0.001,2719754,2719754,1774598211372,true
1862900,68669.4,0.004,2719755,2719755,1774598211372,true
