bar_idx,ts_ms,close,action,confidence,state,regime,ofi_z,hawkes,prob_above,prob_below
20154,1702831500000,43300.5,HOLD,0.0,NORMAL,UPTREND,2.4427,0.1,0.5,0.5
20155,1702831560000,43345.7,HOLD,0.0,NORMAL,UPTREND,-0.0471,0.2,0.5,0.5
20156,1702831620000,43305.9,HOLD,0.0,NORMAL,UPTREND,-0.235,0.3,0.5,0.5
20157,1702831680000,43319.9,HOLD,0.0,NORMAL,UPTREND,-0.0606,0.1,0.5,0.5
20158,1702831740000,43284.2,HOLD,0.0,NORMAL,UPTREND,-0.0603,1.0,0.5,0.5
20159,1702831800000,43279.2,HOLD,0.0,NORMAL,RANGING,-0.0414,0.6,0.5,0.5
20160,1702831860000,43260.5,HOLD,0.0,NORMAL,RANGING,-0.0678,0.4,0.5,0.5
20161,1702831980000,43305.9,HOLD,0.0,NORMAL,RANGING,1.0509,0.4,0.5,0.5
20162,1702832100000,43321.1,HOLD,0.0,NORMAL,RANGING,-0.2826,0.5,0.5,0.5
20163,1702832160000,43282.8,HOLD,0.0,NORMAL,RANGING,-0.3853,0.5,0.5,0.5
20164,1702832220000,43308.7,HOLD,0.0,NORMAL,RANGING,-0.0802,0.3,0.5,0.5
20165,1702832280000,43349.4,BUY,0.7896,PRE_SWEEP_BUILDUP,RANGING,0.104,1.5,0.8721,0.1279
20167,1702832400000,43434.6,HOLD,0.0,NORMAL,UPTREND,-0.0264,0.9,0.5,0.5
20170,1702832580000,43578.0,BUY,0.7617,PRE_SWEEP_BUILDUP,UPTREND,0.0172,2.2,0.8422,0.1578
20171,1702832640000,43565.9,BUY,0.7921,PRE_SWEEP_BUILDUP,UPTREND,-0.2686,7.4,0.8607,0.1393
20172,1702832700000,43581.8,HOLD,0.0,NORMAL,UPTREND,0.2505,1.0,0.5,0.5
20173,1702832760000,43585.1,BUY,0.7993,PRE_SWEEP_BUILDUP,UPTREND,-0.4663,2.1,0.8757,0.1243
20174,1702832820000,43620.0,HOLD,0.0,NORMAL,UPTREND,-0.0717,1.5,0.5,0.5
20175,1702832880000,43620.0,HOLD,0.0,NORMAL,UPTREND,-0.2709,0.4,0.5,0.5
20176,1702832940000,43555.3,HOLD,0.0,NORMAL,UPTREND,-0.3471,0.9,0.5,0.5
20177,1702833000000,43519.8,HOLD,0.0,NORMAL,UPTREND,-0.5839,0.8,0.5,0.5
20178,1702833060000,43542.2,HOLD,0.0,NORMAL,UPTREND,-0.2426,0.2,0.5,0.5
20179,1702833120000,43620.0,HOLD,0.0,NORMAL,UPTREND,0.7886,0.7,0.5,0.5
20183,1702833360000,43663.4,BUY,0.7631,PRE_SWEEP_BUILDUP,UPTREND,-0.2993,2.0,0.8415,0.1585
20184,1702833420000,43674.0,HOLD,0.0,NORMAL,UPTREND,2.7452,0.9,0.5,0.5
20185,1702833480000,43674.0,HOLD,0.0,NORMAL,UPTREND,-0.0818,0.3,0.5,0.5
20186,1702833540000,43670.0,HOLD,0.0,NORMAL,UPTREND,-0.5449,1.3,0.5,0.5
20187,1702833600000,43700.0,HOLD,0.0,NORMAL,UPTREND,-0.5332,0.4,0.5,0.5
20188,1702833660000,43667.5,HOLD,0.0,NORMAL,UPTREND,-0.0637,0.5,0.5,0.5
20189,1702833720000,43652.3,HOLD,0.0,NORMAL,UPTREND,-0.3499,0.6,0.5,0.5
20190,1702833780000,43681.6,HOLD,0.0,NORMAL,UPTREND,-0.1615,0.2,0.5,0.5
20191,1702833840000,43600.0,HOLD,0.0,NORMAL,UPTREND,-0.5413,1.6,0.5,0.5
20192,1702833900000,43610.1,HOLD,0.0,NORMAL,UPTREND,-0.4275,0.5,0.5,0.5
20193,1702833960000,43623.9,HOLD,0.0,NORMAL,UPTREND,0.1589,0.8,0.5,0.5
20194,1702834020000,43656.7,HOLD,0.0,NORMAL,UPTREND,0.044,0.5,0.5,0.5
20195,1702834080000,43647.6,HOLD,0.0,NORMAL,RANGING,-0.7344,0.1,0.5,0.5
20196,1702834140000,43652.1,HOLD,0.0,NORMAL,RANGING,0.1489,0.6,0.5,0.5
20197,1702834200000,43624.9,HOLD,0.0,NORMAL,RANGING,-0.7606,0.3,0.5,0.5
20198,1702834260000,43604.8,HOLD,0.0,NORMAL,RANGING,-0.3296,0.6,0.5,0.5
20199,1702834320000,43619.0,HOLD,0.0,NORMAL,RANGING,-0.0913,0.7,0.5,0.5
20200,1702834380000,43652.1,HOLD,0.0,NORMAL,RANGING,0.0412,0.2,0.5,0.5
20201,1702834440000,43664.9,HOLD,0.0,NORMAL,RANGING,-0.2842,0.2,0.5,0.5
20202,1702834500000,43758.4,HOLD,0.0,NORMAL,RANGING,3.1535,2.0,0.5,0.5
20203,1702834560000,43753.5,HOLD,0.0,NORMAL,RANGING,-3.2966,0.6,0.5,0.5
20204,1702834620000,43750.1,HOLD,0.0,NORMAL,RANGING,-0.8084,0.3,0.5,0.5
20205,1702834680000,43725.7,HOLD,0.0,NORMAL,RANGING,-1.0853,0.3,0.5,0.5
20206,1702834740000,43712.4,HOLD,0.0,NORMAL,RANGING,-0.7575,0.5,0.5,0.5
20207,1702834800000,43676.6,HOLD,0.0,NORMAL,RANGING,-0.8197,1.7,0.5,0.5
20208,1702834860000,43640.6,HOLD,0.0,NORMAL,RANGING,-1.2458,0.9,0.5,0.5
20209,1702834920000,43656.1,HOLD,0.0,NORMAL,RANGING,-0.7652,0.4,0.5,0.5
20210,1702834980000,43584.9,HOLD,0.0,NORMAL,RANGING,-0.9938,1.3,0.5,0.5
20211,1702835040000,43587.5,HOLD,0.0,NORMAL,RANGING,-1.1227,0.7,0.5,0.5
20212,1702835100000,43624.4,HOLD,0.0,NORMAL,RANGING,0.8119,1.4,0.5,0.5
20213,1702835160000,43599.5,HOLD,0.0,NORMAL,RANGING,-0.8365,0.1,0.5,0.5
20214,1702835220000,43596.6,HOLD,0.0,NORMAL,RANGING,-0.8131,0.4,0.5,0.5
20215,1702835280000,43559.8,HOLD,0.0,NORMAL,RANGING,-1.0854,1.3,0.5,0.5
20216,1702835340000,43543.4,HOLD,0.0,NORMAL,RANGING,-1.3133,1.0,0.5,0.5
20217,1702835400000,43599.1,HOLD,0.0,NORMAL,RANGING,1.2548,1.3,0.5,0.5
20218,1702835460000,43508.3,HOLD,0.0,NORMAL,RANGING,-0.9551,1.4,0.5,0.5
20219,1702835520000,43469.0,HOLD,0.0,NORMAL,RANGING,-0.7172,1.5,0.5,0.5
20220,1702835580000,43458.0,HOLD,0.0,NORMAL,RANGING,-0.5808,0.7,0.5,0.5
20221,1702835640000,43437.8,HOLD,0.0,NORMAL,RANGING,-0.9321,0.7,0.5,0.5
20223,1702835760000,43436.4,HOLD,0.0,NORMAL,DOWNTREND,-2.5785,0.1,0.5,0.5
20224,1702835820000,43400.0,HOLD,0.0,NORMAL,DOWNTREND,-0.3935,1.1,0.5,0.5
20225,1702835880000,43400.0,HOLD,0.0,NORMAL,DOWNTREND,0.1633,0.7,0.5,0.5
20226,1702835940000,43433.4,SELL,0.6714,PRE_SWEEP_BUILDUP,DOWNTREND,-0.0953,2.8,0.2658,0.7342
20227,1702836000000,43442.5,HOLD,0.0,NORMAL,DOWNTREND,0.8244,0.5,0.5,0.5
20228,1702836120000,43454.3,HOLD,0.0,NORMAL,DOWNTREND,-0.5548,0.3,0.5,0.5
20229,1702836180000,43420.0,HOLD,0.0,NORMAL,DOWNTREND,-0.7264,0.9,0.5,0.5
20230,1702836240000,43387.3,HOLD,0.0,NORMAL,DOWNTREND,-0.7779,0.8,0.5,0.5
20231,1702836300000,43428.2,HOLD,0.0,NORMAL,DOWNTREND,0.8469,0.1,0.5,0.5
20232,1702836420000,43372.6,HOLD,0.0,NORMAL,DOWNTREND,-0.9684,0.6,0.5,0.5
20233,1702836480000,43350.4,HOLD,0.0,NORMAL,DOWNTREND,-1.6497,0.9,0.5,0.5
20234,1702836540000,43266.5,HOLD,0.0,NORMAL,DOWNTREND,-0.6843,2.1,0.5,0.5
20236,1702836660000,43204.2,HOLD,0.0,NORMAL,DOWNTREND,0.0953,1.8,0.5,0.5
20237,1702836720000,43250.0,HOLD,0.0,NORMAL,DOWNTREND,1.5653,1.4,0.5,0.5
20238,1702836780000,43266.2,HOLD,0.0,NORMAL,DOWNTREND,0.0141,0.4,0.5,0.5
20239,1702836840000,43257.2,HOLD,0.0,NORMAL,DOWNTREND,-1.0756,0.4,0.5,0.5
20240,1702836900000,43148.9,HOLD,0.0,NORMAL,DOWNTREND,-0.4376,1.4,0.5,0.5
20241,1702836960000,43113.8,HOLD,0.0,NORMAL,DOWNTREND,0.3428,1.4,0.5,0.5
20242,1702837020000,43129.8,HOLD,0.0,NORMAL,DOWNTREND,1.0267,0.3,0.5,0.5
20243,1702837080000,43210.6,HOLD,0.0,NORMAL,DOWNTREND,2.9089,2.4,0.5,0.5
20244,1702837140000,43236.8,HOLD,0.0,NORMAL,DOWNTREND,0.0429,1.1,0.5,0.5
20245,1702837200000,43275.6,HOLD,0.0,NORMAL,DOWNTREND,2.7736,0.7,0.5,0.5
20246,1702837260000,43316.8,HOLD,0.0,NORMAL,DOWNTREND,0.3851,2.5,0.5,0.5
20247,1702837320000,43283.0,HOLD,0.0,NORMAL,DOWNTREND,0.337,0.8,0.5,0.5
20248,1702837380000,43332.3,HOLD,0.0,NORMAL,DOWNTREND,-0.3537,2.1,0.5,0.5
20249,1702837440000,43341.7,HOLD,0.0,NORMAL,RANGING,0.3006,0.8,0.5,0.5
20250,1702837500000,43350.0,HOLD,0.0,NORMAL,RANGING,2.6769,0.9,0.5,0.5
20251,1702837560000,43336.3,HOLD,0.0,NORMAL,RANGING,-2.6582,0.3,0.5,0.5
20252,1702837620000,43350.4,HOLD,0.0,NORMAL,RANGING,2.4885,0.2,0.5,0.5
20253,1702837680000,43396.4,HOLD,0.0,NORMAL,RANGING,3.1758,2.1,0.5,0.5
20254,1702837740000,43410.5,HOLD,0.0,NORMAL,RANGING,-0.0292,0.5,0.5,0.5
20255,1702837800000,43443.9,HOLD,0.0,NORMAL,RANGING,2.4306,1.0,0.5,0.5
20256,1702837860000,43425.6,HOLD,0.0,NORMAL,RANGING,-2.4183,0.4,0.5,0.5
20257,1702837920000,43428.2,HOLD,0.0,NORMAL,RANGING,-1.3469,1.1,0.5,0.5
20258,1702837980000,43384.9,HOLD,0.0,NORMAL,RANGING,-0.2297,1.7,0.5,0.5
20259,1702838040000,43400.0,HOLD,0.0,NORMAL,RANGING,0.2813,0.4,0.5,0.5
20260,1702838100000,43398.4,HOLD,0.0,NORMAL,RANGING,-0.3771,0.2,0.5,0.5
20261,1702838160000,43368.3,HOLD,0.0,NORMAL,RANGING,-0.0666,0.9,0.5,0.5
20262,1702838220000,43425.3,HOLD,0.0,NORMAL,RANGING,-0.0159,0.5,0.5,0.5
20263,1702838280000,43442.6,HOLD,0.0,NORMAL,RANGING,-0.2147,0.1,0.5,0.5
20264,1702838400000,43481.8,HOLD,0.0,NORMAL,RANGING,0.2825,1.2,0.5,0.5
20265,1702838460000,43558.9,HOLD,0.0,NORMAL,RANGING,0.0133,2.0,0.5,0.5
20266,1702838520000,43525.5,HOLD,0.0,NORMAL,RANGING,-0.6752,1.3,0.5,0.5
20267,1702838580000,43509.1,HOLD,0.0,NORMAL,UPTREND,-0.7421,0.4,0.5,0.5
20268,1702838640000,43518.1,HOLD,0.0,NORMAL,UPTREND,0.6968,2.2,0.5,0.5
20269,1702838700000,43452.9,HOLD,0.0,NORMAL,RANGING,-0.4346,2.1,0.5,0.5
20270,1702838760000,43463.5,HOLD,0.0,NORMAL,RANGING,0.0287,0.4,0.5,0.5
20271,1702838820000,43505.0,HOLD,0.0,NORMAL,RANGING,0.135,0.3,0.5,0.5
20272,1702838880000,43548.3,HOLD,0.0,NORMAL,RANGING,2.649,2.2,0.5,0.5
20273,1702838940000,43508.7,HOLD,0.0,NORMAL,RANGING,-2.7306,0.6,0.5,0.5
20274,1702839000000,43507.7,HOLD,0.0,NORMAL,RANGING,-1.4066,0.1,0.5,0.5
20275,1702839060000,43497.4,HOLD,0.0,NORMAL,RANGING,-0.0078,0.3,0.5,0.5
20276,1702839120000,43464.5,HOLD,0.0,NORMAL,RANGING,-0.3671,0.3,0.5,0.5
20277,1702839240000,43489.3,HOLD,0.0,NORMAL,RANGING,-0.4101,0.7,0.5,0.5
20278,1702839300000,43431.6,HOLD,0.0,NORMAL,RANGING,-0.0996,2.2,0.5,0.5
20279,1702839360000,43465.1,HOLD,0.0,NORMAL,RANGING,0.1179,0.9,0.5,0.5
20280,1702839420000,43511.3,HOLD,0.0,NORMAL,RANGING,0.4953,0.6,0.5,0.5
20281,1702839480000,43513.0,HOLD,0.0,NORMAL,RANGING,-0.0043,0.3,0.5,0.5
20282,1702839540000,43524.0,HOLD,0.0,NORMAL,RANGING,0.08,1.6,0.5,0.5
20283,1702839660000,43485.2,HOLD,0.0,NORMAL,RANGING,-0.8038,0.3,0.5,0.5
20284,1702839720000,43493.3,HOLD,0.0,NORMAL,RANGING,0.1115,0.2,0.5,0.5
20285,1702839780000,43486.7,HOLD,0.0,NORMAL,RANGING,0.2757,0.1,0.5,0.5
20286,1702839900000,43505.7,HOLD,0.0,NORMAL,RANGING,-1.2902,0.1,0.5,0.5
20287,1702839960000,43471.4,HOLD,0.0,NORMAL,RANGING,-0.0373,0.3,0.5,0.5
20288,1702840020000,43465.2,HOLD,0.0,NORMAL,RANGING,-0.1212,0.2,0.5,0.5
20289,1702840080000,43452.3,HOLD,0.0,NORMAL,RANGING,-0.2026,0.5,0.5,0.5
20290,1702840140000,43452.7,HOLD,0.0,NORMAL,RANGING,0.1129,0.1,0.5,0.5
20291,1702840200000,43481.8,HOLD,0.0,NORMAL,RANGING,0.0771,0.1,0.5,0.5
20292,1702840320000,43532.6,HOLD,0.0,NORMAL,RANGING,2.3059,3.1,0.5,0.5
20293,1702840380000,43546.9,HOLD,0.0,NORMAL,RANGING,-2.1795,0.2,0.5,0.5
20294,1702840440000,43521.6,HOLD,0.0,NORMAL,RANGING,-0.8626,0.1,0.5,0.5
20295,1702840560000,43514.8,HOLD,0.0,NORMAL,RANGING,0.1251,0.1,0.5,0.5
20296,1702840620000,43490.6,HOLD,0.0,NORMAL,RANGING,-0.2034,1.9,0.5,0.5
20297,1702840680000,43477.6,HOLD,0.0,NORMAL,RANGING,-3.8622,0.7,0.5,0.5
20298,1702840740000,43493.7,HOLD,0.0,NORMAL,RANGING,-0.9357,0.6,0.5,0.5
20299,1702840800000,43473.3,HOLD,0.0,NORMAL,RANGING,0.157,0.3,0.5,0.5
20300,1702840860000,43520.8,HOLD,0.0,NORMAL,RANGING,1.8901,1.1,0.5,0.5
20301,1702840920000,43484.7,HOLD,0.0,NORMAL,RANGING,0.0106,0.3,0.5,0.5
20302,1702841040000,43473.4,HOLD,0.0,NORMAL,RANGING,-0.0261,0.1,0.5,0.5
20303,1702841100000,43465.1,HOLD,0.0,NORMAL,RANGING,0.0138,0.2,0.5,0.5
20304,1702841160000,43460.0,HOLD,0.0,NORMAL,RANGING,0.1069,0.5,0.5,0.5
20305,1702841280000,43476.4,HOLD,0.0,NORMAL,RANGING,0.243,0.2,0.5,0.5
20306,1702841340000,43489.3,HOLD,0.0,NORMAL,RANGING,0.0389,0.2,0.5,0.5
20307,1702841400000,43465.1,HOLD,0.0,NORMAL,RANGING,0.0418,0.2,0.5,0.5
20308,1702841460000,43460.0,HOLD,0.0,NORMAL,RANGING,0.031,0.4,0.5,0.5
20309,1702841520000,43465.1,HOLD,0.0,NORMAL,RANGING,0.1869,0.4,0.5,0.5
20310,1702841580000,43450.0,HOLD,0.0,NORMAL,RANGING,-0.003,0.1,0.5,0.5
20311,1702841640000,43391.1,HOLD,0.0,NORMAL,RANGING,-0.2127,1.3,0.5,0.5
20312,1702841700000,43409.4,HOLD,0.0,NORMAL,RANGING,0.1021,0.8,0.5,0.5
20313,1702841760000,43409.4,HOLD,0.0,NORMAL,RANGING,0.1504,0.1,0.5,0.5
20314,1702841820000,43423.6,HOLD,0.0,NORMAL,RANGING,0.1083,0.4,0.5,0.5
20315,1702841880000,43411.7,HOLD,0.0,NORMAL,RANGING,1.9795,0.1,0.5,0.5
20316,1702841940000,43452.0,HOLD,0.0,NORMAL,RANGING,0.2573,1.6,0.5,0.5
20317,1702842000000,43460.0,HOLD,0.0,NORMAL,RANGING,0.0894,0.1,0.5,0.5
20318,1702842060000,43452.0,HOLD,0.0,NORMAL,RANGING,0.0696,0.4,0.5,0.5
20319,1702842120000,43452.0,HOLD,0.0,NORMAL,RANGING,0.0516,0.1,0.5,0.5
20320,1702842180000,43480.8,HOLD,0.0,NORMAL,RANGING,0.0917,0.8,0.5,0.5
20321,1702842240000,43462.2,HOLD,0.0,NORMAL,RANGING,-0.541,0.1,0.5,0.5
20322,1702842300000,43452.0,HOLD,0.0,NORMAL,RANGING,0.0021,0.2,0.5,0.5
20323,1702842360000,43463.0,HOLD,0.0,NORMAL,RANGING,2.3107,0.2,0.5,0.5
20324,1702842420000,43488.4,HOLD,0.0,NORMAL,RANGING,0.0359,0.2,0.5,0.5
20325,1702842480000,43478.1,HOLD,0.0,NORMAL,RANGING,2.3638,0.5,0.5,0.5
20326,1702842540000,43480.2,HOLD,0.0,NORMAL,RANGING,2.18,0.1,0.5,0.5
20327,1702842660000,43474.5,HOLD,0.0,NORMAL,RANGING,-2.2697,0.2,0.5,0.5
20328,1702842720000,43458.6,HOLD,0.0,NORMAL,RANGING,-2.3639,0.4,0.5,0.5
20329,1702842780000,43458.6,HOLD,0.0,NORMAL,RANGING,0.1997,0.1,0.5,0.5
20330,1702842840000,43465.4,HOLD,0.0,NORMAL,RANGING,2.1924,0.4,0.5,0.5
20331,1702842900000,43467.1,HOLD,0.0,NORMAL,RANGING,-2.176,0.3,0.5,0.5
20332,1702843020000,43460.0,HOLD,0.0,NORMAL,RANGING,-0.0982,0.6,0.5,0.5
20333,1702843080000,43435.2,HOLD,0.0,NORMAL,RANGING,0.0421,0.1,0.5,0.5
20334,1702843140000,43455.8,HOLD,0.0,NORMAL,RANGING,-0.0948,0.1,0.5,0.5
20335,1702843200000,43433.9,HOLD,0.0,NORMAL,RANGING,0.0193,0.1,0.5,0.5
20336,1702843260000,43471.2,HOLD,0.0,NORMAL,RANGING,0.2618,0.6,0.5,0.5
20337,1702843320000,43474.3,HOLD,0.0,NORMAL,RANGING,2.1042,0.2,0.5,0.5
20338,1702843380000,43474.5,HOLD,0.0,NORMAL,RANGING,-2.0253,0.4,0.5,0.5
20339,1702843440000,43474.5,HOLD,0.0,NORMAL,RANGING,0.4969,0.1,0.5,0.5
20340,1702843500000,43510.3,HOLD,0.0,NORMAL,RANGING,-0.0044,0.4,0.5,0.5
20341,1702843560000,43509.0,HOLD,0.0,NORMAL,RANGING,-0.057,0.2,0.5,0.5
20342,1702843680000,43489.2,HOLD,0.0,NORMAL,RANGING,-0.7562,0.1,0.5,0.5
20343,1702843740000,43500.7,HOLD,0.0,NORMAL,RANGING,0.9728,0.3,0.5,0.5
20344,1702843800000,43500.9,HOLD,0.0,NORMAL,RANGING,-0.3115,0.1,0.5,0.5
20345,1702843860000,43473.0,HOLD,0.0,NORMAL,RANGING,-0.0031,0.3,0.5,0.5
20346,1702843920000,43480.6,BUY,0.624,PRE_SWEEP_BUILDUP,RANGING,0.0802,1.5,0.6761,0.3239
20347,1702843980000,43482.3,HOLD,0.0,NORMAL,RANGING,-0.4523,0.1,0.5,0.5
20348,1702844040000,43483.0,HOLD,0.0,NORMAL,RANGING,0.7907,0.1,0.5,0.5
20349,1702844100000,43481.9,HOLD,0.0,NORMAL,RANGING,-0.8175,0.2,0.5,0.5
20350,1702844160000,43468.1,HOLD,0.0,NORMAL,RANGING,0.0761,0.1,0.5,0.5
20351,1702844280000,43474.6,HOLD,0.0,NORMAL,RANGING,-0.8087,0.1,0.5,0.5
20352,1702844400000,43495.9,BUY,0.6881,PRE_SWEEP_BUILDUP,RANGING,-0.4461,1.5,0.7558,0.2442
20353,1702844460000,43452.6,HOLD,0.0,NORMAL,RANGING,-0.8846,0.5,0.5,0.5
20354,1702844580000,43452.1,HOLD,0.0,NORMAL,RANGING,-0.4638,0.2,0.5,0.5
20355,1702844700000,43504.9,HOLD,0.0,NORMAL,RANGING,0.9048,0.7,0.5,0.5
20356,1702844760000,43467.3,HOLD,0.0,NORMAL,RANGING,-1.3062,0.7,0.5,0.5
20357,1702844820000,43494.1,HOLD,0.0,NORMAL,RANGING,0.0434,0.2,0.5,0.5
20358,1702844880000,43466.9,HOLD,0.0,NORMAL,RANGING,0.3248,0.4,0.5,0.5
20359,1702844940000,43505.0,HOLD,0.0,NORMAL,RANGING,0.1558,0.2,0.5,0.5
20360,1702845060000,43514.8,HOLD,0.0,NORMAL,RANGING,-0.4516,0.4,0.5,0.5
20361,1702845120000,43509.7,HOLD,0.0,NORMAL,RANGING,-0.6374,0.1,0.5,0.5
20362,1702845180000,43465.1,HOLD,0.0,NORMAL,RANGING,-0.762,0.6,0.5,0.5
20363,1702845240000,43483.4,HOLD,0.0,NORMAL,RANGING,-0.7224,0.1,0.5,0.5
20364,1702845300000,43486.4,HOLD,0.0,NORMAL,RANGING,1.1367,0.6,0.5,0.5
20365,1702845360000,43509.4,HOLD,0.0,NORMAL,RANGING,0.0603,0.1,0.5,0.5
20366,1702845420000,43488.9,HOLD,0.0,NORMAL,RANGING,-0.0646,0.2,0.5,0.5
20367,1702845480000,43487.6,HOLD,0.0,NORMAL,RANGING,-0.7768,0.2,0.5,0.5
20368,1702845540000,43477.9,HOLD,0.0,NORMAL,RANGING,-0.6826,0.1,0.5,0.5
20369,1702845600000,43481.1,HOLD,0.0,NORMAL,RANGING,0.9913,0.1,0.5,0.5
20370,1702845660000,43487.6,HOLD,0.0,NORMAL,RANGING,0.8043,0.4,0.5,0.5
20371,1702845720000,43518.8,HOLD,0.0,NORMAL,RANGING,-0.3011,0.8,0.5,0.5
20372,1702845840000,43531.5,HOLD,0.0,NORMAL,RANGING,-0.444,0.1,0.5,0.5
20373,1702845900000,43500.7,HOLD,0.0,NORMAL,RANGING,-0.4262,0.4,0.5,0.5
20374,1702845960000,43500.0,BUY,0.608,PRE_SWEEP_BUILDUP,RANGING,-0.0564,0.9,0.656,0.344
20375,1702846020000,43499.0,HOLD,0.0,NORMAL,RANGING,0.4279,0.2,0.5,0.5
20376,1702846080000,43491.6,HOLD,0.0,NORMAL,RANGING,0.1013,0.8,0.5,0.5
20377,1702846140000,43531.9,HOLD,0.0,NORMAL,RANGING,0.2692,0.6,0.5,0.5
20378,1702846200000,43486.1,HOLD,0.0,NORMAL,RANGING,-0.609,0.5,0.5,0.5
20379,1702846260000,43500.5,HOLD,0.0,NORMAL,RANGING,0.1673,0.2,0.5,0.5
20380,1702846320000,43497.4,HOLD,0.0,NORMAL,RANGING,0.1647,0.1,0.5,0.5
20381,1702846380000,43477.2,HOLD,0.0,NORMAL,RANGING,-0.0656,0.2,0.5,0.5
20382,1702846500000,43477.9,HOLD,0.0,NORMAL,RANGING,0.1806,0.2,0.5,0.5
20383,1702846560000,43477.8,HOLD,0.0,NORMAL,RANGING,0.1048,0.1,0.5,0.5
20384,1702846620000,43477.8,HOLD,0.0,NORMAL,RANGING,-0.1049,0.2,0.5,0.5
20385,1702846800000,43454.1,HOLD,0.0,NORMAL,RANGING,-0.3727,0.5,0.5,0.5
20386,1702846860000,43446.5,HOLD,0.0,NORMAL,RANGING,-0.4606,0.1,0.5,0.5
20387,1702846980000,43425.3,HOLD,0.0,NORMAL,RANGING,-0.6165,0.3,0.5,0.5
20388,1702847040000,43420.0,HOLD,0.0,NORMAL,RANGING,-0.5742,0.1,0.5,0.5
20389,1702847160000,43400.0,HOLD,0.0,NORMAL,RANGING,0.1022,0.4,0.5,0.5
20390,1702847220000,43385.4,HOLD,0.0,NORMAL,RANGING,0.0704,0.2,0.5,0.5
20392,1702847340000,43369.2,HOLD,0.0,NORMAL,RANGING,-0.7966,0.5,0.5,0.5
20393,1702847400000,43398.6,HOLD,0.0,NORMAL,RANGING,0.1106,0.2,0.5,0.5
20394,1702847460000,43361.3,HOLD,0.0,NORMAL,RANGING,-0.5538,0.5,0.5,0.5
20395,1702847520000,43357.7,HOLD,0.0,NORMAL,RANGING,-0.6246,0.2,0.5,0.5
20397,1702847640000,43351.6,HOLD,0.0,NORMAL,RANGING,-0.9317,0.5,0.5,0.5
20398,1702847700000,43338.2,HOLD,0.0,NORMAL,RANGING,-0.0278,0.3,0.5,0.5
20399,1702847760000,43328.5,HOLD,0.0,NORMAL,RANGING,-0.8825,0.5,0.5,0.5
20400,1702847820000,43341.0,HOLD,0.0,NORMAL,RANGING,0.0974,0.1,0.5,0.5
20403,1702848000000,43328.6,HOLD,0.0,NORMAL,RANGING,1.9746,0.6,0.5,0.5
20404,1702848060000,43290.0,HOLD,0.0,NORMAL,DOWNTREND,0.1979,0.5,0.5,0.5
20405,1702848120000,43273.2,HOLD,0.0,NORMAL,DOWNTREND,0.1776,0.2,0.5,0.5
20406,1702848180000,43301.9,SELL,0.5874,PRE_SWEEP_BUILDUP,DOWNTREND,0.566,1.0,0.3761,0.6239
20407,1702848240000,43278.8,SELL,0.7418,PRE_SWEEP_BUILDUP,DOWNTREND,-0.1121,0.8,0.175,0.825
20408,1702848300000,43302.1,HOLD,0.0,NORMAL,RANGING,-2.5812,0.4,0.5,0.5
20409,1702848360000,43280.0,HOLD,0.0,NORMAL,RANGING,3.8609,0.3,0.5,0.5
20410,1702848420000,43280.0,HOLD,0.0,NORMAL,RANGING,-0.2025,0.1,0.5,0.5
20411,1702848480000,43293.0,HOLD,0.0,NORMAL,RANGING,0.3978,0.3,0.5,0.5
20412,1702848600000,43293.0,HOLD,0.0,NORMAL,RANGING,-0.8912,0.1,0.5,0.5
20413,1702848660000,43280.0,HOLD,0.0,NORMAL,RANGING,0.0736,0.4,0.5,0.5
20414,1702848840000,43280.0,HOLD,0.0,NORMAL,RANGING,0.1711,0.1,0.5,0.5
20415,1702848900000,43293.3,HOLD,0.0,NORMAL,RANGING,0.1878,0.5,0.5,0.5
20416,1702848960000,43285.0,HOLD,0.0,NORMAL,RANGING,0.1281,0.1,0.5,0.5
20417,1702849020000,43295.1,HOLD,0.0,PRE_SWEEP_BUILDUP,RANGING,0.4664,1.9,0.5429,0.4571
20418,1702849080000,43319.2,HOLD,0.0,NORMAL,RANGING,0.2403,0.4,0.5,0.5
20419,1702849140000,43292.5,HOLD,0.0,NORMAL,RANGING,-0.8513,0.4,0.5,0.5
20420,1702849200000,43295.2,HOLD,0.0,NORMAL,RANGING,0.9575,0.2,0.5,0.5
20421,1702849260000,43311.3,HOLD,0.0,NORMAL,RANGING,0.024,0.6,0.5,0.5
20422,1702849320000,43311.3,HOLD,0.0,NORMAL,RANGING,0.1226,0.1,0.5,0.5
20423,1702849380000,43305.4,HOLD,0.0,NORMAL,RANGING,0.1945,0.3,0.5,0.5
20424,1702849500000,43327.4,BUY,0.7551,PRE_SWEEP_BUILDUP,RANGING,0.1079,2.1,0.8344,0.1656
20425,1702849560000,43295.4,HOLD,0.0,NORMAL,RANGING,0.4355,0.2,0.5,0.5
20426,1702849680000,43287.7,HOLD,0.0,NORMAL,RANGING,-0.3363,0.1,0.5,0.5
20427,1702849740000,43280.0,HOLD,0.0,NORMAL,RANGING,-0.6653,0.5,0.5,0.5
20428,1702849860000,43280.0,HOLD,0.0,NORMAL,RANGING,-0.1934,0.1,0.5,0.5
20429,1702849920000,43280.0,HOLD,0.0,NORMAL,RANGING,-3.803,0.2,0.5,0.5
20430,1702849980000,43292.3,HOLD,0.0,PRE_SWEEP_BUILDUP,RANGING,0.9719,1.6,0.5152,0.4848
